1606443592.219531,61
1606443592.328860,60
1606443592.432159,73
1606443592.536304,72
1606443592.645453,80
1606443592.749699,80
1606443592.852642,54
1606443592.955936,54
1606443593.060995,63
1606443593.165900,65
1606443593.269419,65
1606443593.376233,69
1606443593.480560,75
1606443593.588614,84
1606443593.693808,64
1606443593.797112,56
1606443593.901866,60
1606443594.006207,57
1606443594.112371,63
1606443594.219667,73
1606443594.326688,76
1606443594.430374,83
1606443594.533839,75
1606443594.638286,55
1606443594.743665,55
1606443594.848602,54
1606443594.959175,55
1606443595.062910,56
1606443595.170753,56
1606443595.275259,55
1606443595.378994,55
1606443595.486655,53
1606443595.590589,56
1606443595.694541,56
1606443595.801632,55
1606443595.909847,56
1606443596.013347,56
1606443596.119083,56
1606443596.223047,57
1606443596.328358,57
1606443596.434173,57
1606443596.538997,56
1606443596.647913,56
1606443596.752165,58
1606443596.855255,58
1606443596.959246,59
1606443597.063565,59
1606443597.171439,58
1606443597.278615,58
1606443597.383769,60
1606443597.490254,59
1606443597.594711,60
1606443597.698684,58
1606443597.801995,59
1606443597.905133,59
1606443598.008281,60
1606443598.116460,60
1606443598.222006,60
1606443598.326971,60
1606443598.430226,59
1606443598.534501,59
1606443598.639071,60
1606443598.742299,61
1606443598.847129,61
1606443598.951312,60
1606443599.058311,60
1606443599.162416,60
1606443599.266203,61
1606443599.372790,61
1606443599.477042,61
1606443599.583532,61
1606443599.686574,62
1606443599.789888,68
1606443599.892734,69
1606443600.003033,71
1606443600.108491,73
1606443600.212421,83
1606443600.315611,84
1606443600.419601,91
1606443600.525059,92
1606443600.630257,91
1606443600.733945,67
1606443600.840264,68
1606443600.946392,70
1606443601.049426,72
1606443601.154866,74
1606443601.260651,75
1606443601.371244,85
1606443601.476778,84
1606443601.581229,93
1606443601.684762,94
1606443601.787286,67
1606443601.895400,69
1606443601.998852,76
1606443602.106138,76
1606443602.209752,76
1606443602.315009,76
1606443602.423871,85
1606443602.532802,86
1606443602.637221,94
1606443602.743141,94
1606443602.846457,82
1606443602.953286,68
1606443603.057531,68
1606443603.161658,66
1606443603.271344,66
1606443603.379211,67
1606443603.486907,67
1606443603.594505,67
1606443603.699961,68
1606443603.804219,67
1606443603.908332,67
1606443604.016478,68
1606443604.120473,68
1606443604.223768,66
1606443604.327378,68
1606443604.435221,67
1606443604.542456,68
1606443604.647375,67
1606443604.751701,67
1606443604.856549,69
1606443604.960368,67
1606443605.067319,69
1606443605.171566,69
1606443605.277487,69
1606443605.383296,70
1606443605.487491,70
1606443605.593060,69
1606443605.698359,70
1606443605.803101,71
1606443605.908505,71
1606443606.012505,70
1606443606.116662,71
1606443606.226658,71
1606443606.334897,69
1606443606.438869,70
1606443606.546432,71
1606443606.655232,71
1606443606.759041,71
1606443606.865307,71
1606443606.969667,72
1606443607.074313,73
1606443607.186231,72
1606443607.290738,72
1606443607.396875,73
1606443607.506599,73
1606443607.615977,73
1606443607.721481,71
1606443607.825362,71
1606443607.932753,73
1606443608.037365,73
1606443608.140797,83
1606443608.247444,84
1606443608.356665,81
1606443608.465421,76
1606443608.568903,53
1606443608.673629,24
1606443608.780539,0
1606443608.888962,26
1606443608.999759,0
1606443609.106979,26
1606443609.210354,4
1606443609.319623,0
1606443609.424890,0
1606443609.529959,0
1606443609.641782,0
1606443609.746579,0
1606443609.850724,0
1606443609.961554,0
1606443610.066066,0
1606443610.171711,0
1606443610.276137,0
1606443610.379206,0
1606443610.483990,0
1606443610.602592,0
1606443610.708372,0
1606443610.827784,0
1606443610.931677,0
1606443611.036908,0
1606443611.145481,0
1606443611.249655,0
1606443611.354243,0
1606443611.461206,0
1606443611.576185,0
1606443611.680592,0
1606443611.788932,0
1606443611.902920,0
1606443612.006781,0
1606443612.115714,0
1606443612.226959,0
1606443612.341420,0
1606443612.446994,0
1606443612.552226,0
1606443612.661345,0
1606443612.764725,0
1606443612.869217,0
1606443612.974633,0
1606443613.078743,0
1606443613.191007,0
1606443613.296378,0
1606443613.400206,0
1606443613.509249,0
1606443613.613437,0
1606443613.719059,0
1606443613.823452,0
1606443613.930326,0
1606443614.034412,0
1606443614.141945,0
